query_id	doc_id	doc_score
18      	388   	0.381    
18      	697   	0.381    
18      	763   	0.381    
18      	805   	0.381    
18      	949   	0.381    
18      	1003  	0.381    
18      	1133  	0.381    
18      	1165  	0.381    
18      	1232  	0.381    
18      	1315  	0.381    
18      	10    	0.366    
18      	55    	0.366    
18      	139   	0.366    
18      	308   	0.366    
18      	311   	0.366    
18      	491   	0.366    
18      	525   	0.366    
18      	723   	0.366    
18      	761   	0.366    
18      	838   	0.366    
18      	975   	0.366    
18      	1010  	0.366    
18      	1068  	0.366    
18      	1071  	0.366    
18      	1134  	0.366    
18      	1311  	0.366    
18      	1326  	0.366    
18      	1335  	0.366    
18      	109   	0.343    
18      	133   	0.343    
18      	169   	0.343    
18      	198   	0.343    
18      	239   	0.343    
18      	240   	0.343    
18      	242   	0.343    
18      	258   	0.343    
18      	305   	0.343    
18      	406   	0.343    
18      	454   	0.343    
18      	487   	0.343    
18      	583   	0.343    
18      	603   	0.343    
18      	653   	0.343    
18      	722   	0.343    
18      	727   	0.343    
18      	765   	0.343    
18      	831   	0.343    
18      	926   	0.343    
18      	938   	0.343    
18      	939   	0.343    
18      	1009  	0.343    
18      	1033  	0.343    
18      	1042  	0.343    
18      	1053  	0.343    
18      	1103  	0.343    
18      	1116  	0.343    
18      	1129  	0.343    
18      	1130  	0.343    
18      	1132  	0.343    
18      	1143  	0.343    
18      	1144  	0.343    
18      	1313  	0.343    
18      	3     	0.301    
18      	15    	0.301    
18      	75    	0.301    
18      	92    	0.301    
18      	116   	0.301    
18      	120   	0.301    
18      	128   	0.301    
18      	141   	0.301    
18      	152   	0.301    
18      	165   	0.301    
18      	166   	0.301    
18      	175   	0.301    
18      	177   	0.301    
18      	210   	0.301    
18      	215   	0.301    
18      	236   	0.301    
18      	241   	0.301    
18      	263   	0.301    
18      	285   	0.301    
18      	302   	0.301    
18      	309   	0.301    
18      	348   	0.301    
18      	358   	0.301    
18      	391   	0.301    
18      	426   	0.301    
18      	466   	0.301    
18      	486   	0.301    
18      	489   	0.301    
18      	506   	0.301    
18      	578   	0.301    
18      	589   	0.301    
18      	591   	0.301    
18      	592   	0.301    
18      	593   	0.301    
18      	602   	0.301    
18      	633   	0.301    
18      	664   	0.301    
18      	672   	0.301    
18      	691   	0.301    
18      	758   	0.301    
18      	791   	0.301    
18      	804   	0.301    
18      	807   	0.301    
18      	848   	0.301    
18      	852   	0.301    
18      	859   	0.301    
18      	893   	0.301    
18      	897   	0.301    
18      	941   	0.301    
18      	945   	0.301    
18      	956   	0.301    
18      	957   	0.301    
18      	1011  	0.301    
18      	1021  	0.301    
18      	1031  	0.301    
18      	1034  	0.301    
18      	1052  	0.301    
18      	1054  	0.301    
18      	1055  	0.301    
18      	1067  	0.301    
18      	1093  	0.301    
18      	1126  	0.301    
18      	1131  	0.301    
18      	1139  	0.301    
18      	1173  	0.301    
18      	1183  	0.301    
18      	1207  	0.301    
18      	1226  	0.301    
18      	1249  	0.301    
18      	1254  	0.301    
18      	1270  	0.301    
18      	1312  	0.301    
18      	1321  	0.301    
18      	1323  	0.301    
18      	1365  	0.301    
18      	1370  	0.301    
19      	140   	4.246    
19      	82    	4.211    
19      	706   	3.852    
19      	927   	3.571    
19      	1119  	3.521    
19      	453   	3.514    
19      	163   	3.479    
19      	164   	3.439    
19      	1309  	3.415    
19      	1346  	3.413    
19      	1000  	3.273    
19      	344   	3.225    
19      	44    	3.122    
19      	1261  	3.12     
19      	274   	3.079    
19      	824   	3.061    
19      	122   	3.01     
19      	237   	3.003    
19      	842   	2.978    
19      	1248  	2.896    
19      	1047  	2.893    
19      	827   	2.89     
19      	1066  	2.875    
19      	987   	2.852    
19      	1382  	2.826    
19      	1052  	2.813    
19      	446   	2.804    
19      	1279  	2.799    
19      	1072  	2.782    
19      	289   	2.766    
19      	85    	2.732    
19      	797   	2.732    
19      	732   	2.63     
19      	416   	2.598    
19      	982   	2.584    
19      	830   	2.582    
19      	1347  	2.579    
19      	1260  	2.576    
19      	234   	2.575    
19      	1294  	2.575    
19      	404   	2.571    
19      	1296  	2.567    
19      	1122  	2.563    
19      	1375  	2.553    
19      	717   	2.526    
19      	716   	2.524    
19      	328   	2.52     
19      	222   	2.512    
19      	1242  	2.501    
19      	628   	2.499    
19      	193   	2.493    
19      	1239  	2.49     
19      	303   	2.485    
19      	1291  	2.481    
19      	417   	2.468    
19      	1009  	2.466    
19      	369   	2.452    
19      	1313  	2.448    
19      	714   	2.44     
19      	270   	2.436    
19      	353   	2.432    
19      	720   	2.414    
19      	342   	2.381    
19      	25    	2.353    
19      	845   	2.351    
19      	1219  	2.348    
19      	27    	2.346    
19      	448   	2.342    
19      	1264  	2.313    
19      	225   	2.306    
19      	928   	2.293    
19      	434   	2.258    
19      	625   	2.256    
19      	660   	2.251    
19      	820   	2.251    
19      	341   	2.231    
19      	914   	2.231    
19      	479   	2.215    
19      	1330  	2.203    
19      	110   	2.199    
19      	1235  	2.199    
19      	572   	2.198    
19      	486   	2.195    
19      	498   	2.195    
19      	93    	2.184    
19      	1295  	2.184    
19      	712   	2.176    
19      	790   	2.173    
19      	1310  	2.163    
19      	1339  	2.163    
19      	69    	2.162    
19      	1153  	2.155    
19      	586   	2.152    
19      	826   	2.149    
19      	186   	2.142    
19      	460   	2.142    
19      	1373  	2.142    
19      	78    	2.136    
19      	1005  	2.135    
19      	1301  	2.133    
19      	304   	2.112    
19      	191   	2.109    
19      	433   	2.096    
19      	1290  	2.09     
19      	311   	2.088    
19      	409   	2.088    
19      	1336  	2.069    
19      	34    	2.064    
19      	414   	2.064    
19      	523   	2.064    
19      	152   	2.059    
19      	402   	2.047    
19      	204   	2.042    
19      	296   	2.039    
19      	1370  	2.037    
19      	520   	2.034    
19      	1075  	2.03     
19      	1361  	2.028    
19      	395   	2.02     
19      	198   	2.005    
19      	860   	2.003    
19      	77    	1.996    
19      	554   	1.993    
19      	1226  	1.993    
19      	125   	1.989    
19      	172   	1.989    
19      	249   	1.989    
19      	868   	1.989    
19      	415   	1.984    
19      	1130  	1.981    
19      	66    	1.976    
19      	1179  	1.975    
19      	1003  	1.974    
19      	113   	1.963    
19      	1019  	1.948    
19      	97    	1.942    
19      	366   	1.942    
19      	440   	1.942    
19      	680   	1.942    
19      	1006  	1.942    
19      	1087  	1.942    
19      	1348  	1.935    
19      	260   	1.911    
19      	201   	1.907    
19      	580   	1.906    
19      	1062  	1.896    
19      	210   	1.888    
19      	32    	1.882    
19      	944   	1.878    
19      	1345  	1.878    
19      	1344  	1.874    
19      	124   	1.873    
19      	441   	1.869    
19      	531   	1.869    
19      	1331  	1.864    
19      	713   	1.855    
19      	276   	1.847    
19      	733   	1.846    
19      	1113  	1.84     
19      	1201  	1.84     
19      	1366  	1.827    
19      	197   	1.826    
19      	1166  	1.809    
19      	162   	1.802    
19      	1217  	1.802    
19      	721   	1.801    
19      	1079  	1.801    
19      	1280  	1.801    
19      	1307  	1.792    
19      	1165  	1.784    
19      	56    	1.783    
19      	282   	1.783    
19      	1088  	1.783    
19      	482   	1.78     
19      	988   	1.78     
19      	1081  	1.78     
19      	1396  	1.78     
19      	814   	1.778    
19      	1244  	1.774    
19      	964   	1.771    
19      	1007  	1.77     
19      	275   	1.769    
19      	1078  	1.755    
19      	650   	1.749    
19      	1135  	1.748    
19      	349   	1.739    
19      	908   	1.735    
19      	948   	1.734    
19      	977   	1.734    
19      	822   	1.733    
19      	540   	1.726    
19      	673   	1.725    
19      	309   	1.717    
19      	1011  	1.71     
19      	442   	1.709    
19      	184   	1.706    
19      	1107  	1.706    
19      	1200  	1.706    
19      	1277  	1.706    
19      	689   	1.705    
19      	803   	1.703    
19      	497   	1.69     
19      	1108  	1.685    
19      	1225  	1.683    
19      	488   	1.675    
19      	825   	1.67     
19      	12    	1.667    
19      	504   	1.667    
19      	1120  	1.667    
19      	538   	1.655    
19      	881   	1.64     
19      	1056  	1.64     
19      	70    	1.635    
19      	758   	1.635    
19      	1297  	1.631    
19      	1265  	1.622    
19      	1352  	1.618    
19      	645   	1.617    
19      	240   	1.615    
19      	516   	1.615    
19      	1001  	1.615    
19      	99    	1.613    
19      	286   	1.612    
19      	626   	1.611    
19      	905   	1.607    
19      	1144  	1.607    
19      	1     	1.605    
19      	1031  	1.605    
19      	874   	1.601    
19      	1337  	1.601    
19      	734   	1.6      
19      	752   	1.6      
19      	33    	1.594    
19      	573   	1.592    
19      	16    	1.58     
19      	449   	1.58     
19      	1128  	1.58     
19      	115   	1.565    
19      	129   	1.565    
19      	160   	1.565    
19      	205   	1.565    
19      	333   	1.562    
19      	599   	1.562    
19      	179   	1.557    
19      	156   	1.554    
19      	261   	1.554    
19      	318   	1.552    
19      	1379  	1.552    
19      	1391  	1.552    
19      	1394  	1.552    
19      	138   	1.544    
19      	509   	1.544    
19      	555   	1.544    
19      	978   	1.544    
19      	202   	1.541    
19      	217   	1.541    
19      	227   	1.541    
19      	305   	1.541    
19      	355   	1.541    
19      	525   	1.541    
19      	594   	1.541    
19      	1028  	1.541    
19      	1051  	1.541    
19      	96    	1.54     
19      	92    	1.531    
19      	143   	1.531    
19      	148   	1.531    
19      	231   	1.531    
19      	313   	1.531    
19      	577   	1.531    
19      	587   	1.531    
19      	853   	1.531    
19      	872   	1.531    
19      	1043  	1.531    
19      	1160  	1.531    
19      	1383  	1.531    
19      	715   	1.511    
19      	967   	1.511    
19      	190   	1.509    
19      	939   	1.509    
19      	1356  	1.509    
19      	100   	1.506    
19      	149   	1.506    
19      	365   	1.506    
19      	837   	1.506    
19      	961   	1.506    
19      	980   	1.506    
19      	711   	1.501    
19      	880   	1.501    
19      	1161  	1.501    
19      	72    	1.495    
19      	218   	1.495    
19      	294   	1.495    
19      	338   	1.495    
19      	379   	1.495    
19      	553   	1.495    
19      	682   	1.495    
19      	738   	1.495    
19      	871   	1.495    
19      	1012  	1.495    
19      	1123  	1.495    
19      	1262  	1.495    
19      	1303  	1.495    
19      	76    	1.492    
19      	649   	1.486    
19      	28    	1.477    
19      	185   	1.477    
19      	457   	1.477    
19      	1238  	1.477    
19      	811   	1.468    
19      	556   	1.459    
19      	901   	1.459    
19      	1205  	1.459    
19      	809   	1.448    
19      	688   	1.447    
19      	1092  	1.444    
19      	432   	1.44     
19      	759   	1.431    
19      	1010  	1.431    
19      	1074  	1.42     
19      	924   	1.417    
19      	88    	1.414    
19      	196   	1.414    
19      	314   	1.414    
19      	596   	1.414    
19      	923   	1.412    
19      	170   	1.411    
19      	290   	1.411    
19      	1203  	1.411    
19      	766   	1.409    
19      	1289  	1.408    
19      	1008  	1.405    
19      	792   	1.399    
19      	1149  	1.389    
19      	9     	1.388    
19      	232   	1.333    
19      	229   	1.331    
19      	230   	1.331    
19      	235   	1.331    
19      	370   	1.331    
19      	683   	1.331    
19      	1117  	1.331    
19      	1213  	1.331    
19      	565   	1.314    
19      	858   	1.309    
19      	859   	1.309    
19      	894   	1.309    
19      	953   	1.309    
19      	1024  	1.309    
19      	1270  	1.309    
19      	1321  	1.309    
19      	1228  	1.292    
19      	518   	1.29     
19      	634   	1.29     
